P(Pa),H(J/mol),T(K),S(J/mol/K),V,,,,,,,,
25000000,15553.02274,473.3129817,41.38369727,0,,,,,,,,
100000,16201.98348,372.7591556,46.75699823,0.213440846,,,,,,,,
351515.1515,16201.98348,412.1621642,44.89126499,0.146430399,,,,,,,,
603030.303,16201.98348,432.1752782,44.32888961,0.109396981,,,,,,,,
854545.4545,16201.98348,446.3109408,44.05648037,0.08164998,,,,,,,,
1106060.606,16201.98348,457.4560519,43.90547568,0.058655235,,,,,,,,
1357575.758,16201.98348,466.7566801,43.81842217,0.038587769,,,,,,,,
1609090.909,16201.98348,474.7933665,43.76952611,0.020513547,,,,,,,,
1860606.061,16201.98348,481.9037666,43.74526225,0.003884504,,,,,,,,
2112121.212,16201.98348,483.5116427,43.73380136,0,,,,,,,,
2363636.364,16201.98348,483.4928765,43.72280907,0,,,,,,,,
2615151.515,16201.98348,483.4740296,43.71181932,0,,,,,,,,
2866666.667,16201.98348,483.4551025,43.7008321,0,,,,,,,,
3118181.818,16201.98348,483.4360955,43.68984741,0,,,,,,,,
3369696.97,16201.98348,483.4170088,43.67886523,0,,,,,,,,
3621212.121,16201.98348,483.3978429,43.66788555,0,,,,,,,,
3872727.273,16201.98348,483.3785981,43.65690838,0,,,,,,,,
4124242.424,16201.98348,483.3592746,43.64593369,0,,,,,,,,
4375757.576,16201.98348,483.3398729,43.6349615,0,,,,,,,,
4627272.727,16201.98348,483.3203933,43.62399178,0,,,,,,,,
4878787.879,16201.98348,483.300836,43.61302452,0,,,,,,,,
5130303.03,16201.98348,483.2812014,43.60205974,0,,,,,,,,
5381818.182,16201.98348,483.2614898,43.5910974,0,,,,,,,,
5633333.333,16201.98348,483.2417016,43.58013752,0,,,,,,,,
5884848.485,16201.98348,483.221837,43.56918007,0,,,,,,,,
6136363.636,16201.98348,483.2018963,43.55822506,0,,,,,,,,
6387878.788,16201.98348,483.1818799,43.54727248,0,,,,,,,,
6639393.939,16201.98348,483.1617881,43.53632231,0,,,,,,,,
6890909.091,16201.98348,483.1416212,43.52537456,0,,,,,,,,
7142424.242,16201.98348,483.1213795,43.51442921,0,,,,,,,,
7393939.394,16201.98348,483.1010632,43.50348626,0,,,,,,,,
7645454.545,16201.98348,483.0806728,43.4925457,0,,,,,,,,
7896969.697,16201.98348,483.0602084,43.48160753,0,,,,,,,,
8148484.848,16201.98348,483.0396704,43.47067173,0,,,,,,,,
8400000,16201.98348,483.0190591,43.4597383,0,,,,,,,,
8651515.152,16201.98348,482.9983747,43.44880723,0,,,,,,,,
8903030.303,16201.98348,482.9776177,43.43787852,0,,,,,,,,
9154545.455,16201.98348,482.9567881,43.42695216,0,,,,,,,,
9406060.606,16201.98348,482.9358864,43.41602815,0,,,,,,,,
9657575.758,16201.98348,482.9149129,43.40510646,0,,,,,,,,
9909090.909,16201.98348,482.8938677,43.39418711,0,,,,,,,,
10160606.06,16201.98348,482.8727513,43.38327008,0,,,,,,,,
10412121.21,16201.98348,482.8515638,43.37235537,0,,,,,,,,
10663636.36,16201.98348,482.8303055,43.36144296,0,,,,,,,,
10915151.52,16201.98348,482.8089768,43.35053286,0,,,,,,,,
11166666.67,16201.98348,482.7875779,43.33962505,0,,,,,,,,
11418181.82,16201.98348,482.766109,43.32871953,0,,,,,,,,
11669696.97,16201.98348,482.7445705,43.31781629,0,,,,,,,,
11921212.12,16201.98348,482.7229626,43.30691533,0,,,,,,,,
12172727.27,16201.98348,482.7012856,43.29601664,0,,,,,,,,
12424242.42,16201.98348,482.6795397,43.28512021,0,,,,,,,,
12675757.58,16201.98348,482.6577253,43.27422604,0,,,,,,,,
12927272.73,16201.98348,482.6358425,43.26333412,0,,,,,,,,
13178787.88,16201.98348,482.6138916,43.25244444,0,,,,,,,,
13430303.03,16201.98348,482.591873,43.241557,0,,,,,,,,
13681818.18,16201.98348,482.5697868,43.23067179,0,,,,,,,,
13933333.33,16201.98348,482.5476334,43.2197888,0,,,,,,,,
14184848.48,16201.98348,482.5254129,43.20890804,0,,,,,,,,
14436363.64,16201.98348,482.5031256,43.19802948,0,,,,,,,,
14687878.79,16201.98348,482.4807718,43.18715313,0,,,,,,,,
14939393.94,16201.98348,482.4583517,43.17627898,0,,,,,,,,
15190909.09,16201.98348,482.4358657,43.16540703,0,,,,,,,,
15442424.24,16201.98348,482.4133138,43.15453726,0,,,,,,,,
15693939.39,16201.98348,482.3906964,43.14366967,0,,,,,,,,
15945454.55,16201.98348,482.3680137,43.13280426,0,,,,,,,,
16196969.7,16201.98348,482.345266,43.12194101,0,,,,,,,,
16448484.85,16201.98348,482.3224535,43.11107993,0,,,,,,,,
16700000,16201.98348,482.2995764,43.10022101,0,,,,,,,,
16951515.15,16201.98348,482.276635,43.08936423,0,,,,,,,,
17203030.3,16201.98348,482.2536296,43.07850961,0,,,,,,,,
17454545.45,16201.98348,482.2305602,43.06765712,0,,,,,,,,
17706060.61,16201.98348,482.2074273,43.05680676,0,,,,,,,,
17957575.76,16201.98348,482.184231,43.04595853,0,,,,,,,,
18209090.91,16201.98348,482.1609716,43.03511242,0,,,,,,,,
18460606.06,16201.98348,482.1376492,43.02426843,0,,,,,,,,
18712121.21,16201.98348,482.1142642,43.01342654,0,,,,,,,,
18963636.36,16201.98348,482.0908167,43.00258676,0,,,,,,,,
19215151.52,16201.98348,482.067307,42.99174908,0,,,,,,,,
19466666.67,16201.98348,482.0437353,42.98091348,0,,,,,,,,
19718181.82,16201.98348,482.0201018,42.97007998,0,,,,,,,,
19969696.97,16201.98348,481.9964068,42.95924855,0,,,,,,,,
20221212.12,16201.98348,481.9726504,42.9484192,0,,,,,,,,
20472727.27,16201.98348,481.948833,42.93759192,0,,,,,,,,
20724242.42,16201.98348,481.9249546,42.9267667,0,,,,,,,,
20975757.58,16201.98348,481.9010156,42.91594354,0,,,,,,,,
21227272.73,16201.98348,481.8770161,42.90512243,0,,,,,,,,
21478787.88,16201.98348,481.8529564,42.89430337,0,,,,,,,,
21730303.03,16201.98348,481.8288366,42.88348634,0,,,,,,,,
21981818.18,16201.98348,481.8046571,42.87267136,0,,,,,,,,
22233333.33,16201.98348,481.7804179,42.8618584,0,,,,,,,,
22484848.48,16201.98348,481.7561194,42.85104747,0,,,,,,,,
22736363.64,16201.98348,481.7317616,42.84023855,0,,,,,,,,
22987878.79,16201.98348,481.707345,42.82943165,0,,,,,,,,
23239393.94,16201.98348,481.6828695,42.81862675,0,,,,,,,,
23490909.09,16201.98348,481.6583355,42.80782386,0,,,,,,,,
23742424.24,16201.98348,481.6337432,42.79702297,0,,,,,,,,
23993939.39,16201.98348,481.6090927,42.78622406,0,,,,,,,,
24245454.55,16201.98348,481.5843842,42.77542714,0,,,,,,,,
24496969.7,16201.98348,481.5596181,42.76463221,0,,,,,,,,
24748484.85,16201.98348,481.5347944,42.75383924,0,,,,,,,,
25000000,16201.98348,481.5099133,42.74304825,0,,,,,,,,
100000,16850.94423,372.7591556,48.49797857,0.229398234,,,,,,,,
351515.1515,16850.94423,412.1621642,46.46580504,0.163206738,,,,,,,,
603030.303,16850.94423,432.1752782,45.83051065,0.126673056,,,,,,,,
854545.4545,16850.94423,446.3109408,45.51053847,0.099325244,,,,,,,,
1106060.606,16850.94423,457.4560519,45.32410653,0.076678001,,,,,,,,
1357575.758,16850.94423,466.7566801,45.2087846,0.056926304,,,,,,,,
1609090.909,16850.94423,474.7933665,45.13635422,0.03914647,,,,,,,,
1860606.061,16850.94423,481.9037666,45.09192339,0.022796584,,,,,,,,
2112121.212,16850.94423,488.3028405,45.06679701,0.007528848,,,,,,,,
2363636.364,16850.94423,491.36592,45.0542122,0,,,,,,,,
2615151.515,16850.94423,491.3503886,45.0432695,0,,,,,,,,
2866666.667,16850.94423,491.3347656,45.03232957,0,,,,,,,,
3118181.818,16850.94423,491.3190514,45.0213924,0,,,,,,,,
3369696.97,16850.94423,491.3032465,45.01045798,0,,,,,,,,
3621212.121,16850.94423,491.2873512,44.9995263,0,,,,,,,,
3872727.273,16850.94423,491.2713659,44.98859735,0,,,,,,,,
4124242.424,16850.94423,491.255291,44.97767113,0,,,,,,,,
4375757.576,16850.94423,491.239127,44.96674762,0,,,,,,,,
4627272.727,16850.94423,491.2228742,44.95582683,0,,,,,,,,
4878787.879,16850.94423,491.206533,44.94490873,0,,,,,,,,
5130303.03,16850.94423,491.1901038,44.93399332,0,,,,,,,,
5381818.182,16850.94423,491.1735869,44.9230806,0,,,,,,,,
5633333.333,16850.94423,491.1569828,44.91217056,0,,,,,,,,
5884848.485,16850.94423,491.1402919,44.90126318,0,,,,,,,,
6136363.636,16850.94423,491.1235144,44.89035846,0,,,,,,,,
6387878.788,16850.94423,491.1066509,44.87945639,0,,,,,,,,
6639393.939,16850.94423,491.0897016,44.86855696,0,,,,,,,,
6890909.091,16850.94423,491.0726669,44.85766017,0,,,,,,,,
7142424.242,16850.94423,491.0555472,44.84676601,0,,,,,,,,
7393939.394,16850.94423,491.0383429,44.83587446,0,,,,,,,,
7645454.545,16850.94423,491.0210543,44.82498553,0,,,,,,,,
7896969.697,16850.94423,491.0036817,44.8140992,0,,,,,,,,
8148484.848,16850.94423,490.9862256,44.80321546,0,,,,,,,,
8400000,16850.94423,490.9686863,44.79233432,0,,,,,,,,
8651515.152,16850.94423,490.951064,44.78145575,0,,,,,,,,
8903030.303,16850.94423,490.9333593,44.77057976,0,,,,,,,,
9154545.455,16850.94423,490.9155724,44.75970633,0,,,,,,,,
9406060.606,16850.94423,490.8977037,44.74883545,0,,,,,,,,
9657575.758,16850.94423,490.8797534,44.73796713,0,,,,,,,,
9909090.909,16850.94423,490.8617221,44.72710135,0,,,,,,,,
10160606.06,16850.94423,490.8436099,44.7162381,0,,,,,,,,
10412121.21,16850.94423,490.8254172,44.70537738,0,,,,,,,,
10663636.36,16850.94423,490.8071444,44.69451918,0,,,,,,,,
10915151.52,16850.94423,490.7887917,44.6836635,0,,,,,,,,
11166666.67,16850.94423,490.7703596,44.67281031,0,,,,,,,,
11418181.82,16850.94423,490.7518483,44.66195963,0,,,,,,,,
11669696.97,16850.94423,490.7332582,44.65111143,0,,,,,,,,
11921212.12,16850.94423,490.7145896,44.64026572,0,,,,,,,,
12172727.27,16850.94423,490.6958427,44.62942248,0,,,,,,,,
12424242.42,16850.94423,490.677018,44.61858171,0,,,,,,,,
12675757.58,16850.94423,490.6581157,44.6077434,0,,,,,,,,
12927272.73,16850.94423,490.6391362,44.59690755,0,,,,,,,,
13178787.88,16850.94423,490.6200798,44.58607414,0,,,,,,,,
13430303.03,16850.94423,490.6009467,44.57524317,0,,,,,,,,
13681818.18,16850.94423,490.5817372,44.56441463,0,,,,,,,,
13933333.33,16850.94423,490.5624518,44.55358852,0,,,,,,,,
14184848.48,16850.94423,490.5430907,44.54276483,0,,,,,,,,
14436363.64,16850.94423,490.5236541,44.53194355,0,,,,,,,,
14687878.79,16850.94423,490.5041424,44.52112468,0,,,,,,,,
14939393.94,16850.94423,490.484556,44.5103082,0,,,,,,,,
15190909.09,16850.94423,490.464895,44.49949411,0,,,,,,,,
15442424.24,16850.94423,490.4451597,44.48868241,0,,,,,,,,
15693939.39,16850.94423,490.4253506,44.47787308,0,,,,,,,,
15945454.55,16850.94423,490.4054678,44.46706613,0,,,,,,,,
16196969.7,16850.94423,490.3855116,44.45626153,0,,,,,,,,
16448484.85,16850.94423,490.3654824,44.4454593,0,,,,,,,,
16700000,16850.94423,490.3453804,44.43465941,0,,,,,,,,
16951515.15,16850.94423,490.325206,44.42386187,0,,,,,,,,
17203030.3,16850.94423,490.3049593,44.41306667,0,,,,,,,,
17454545.45,16850.94423,490.2846406,44.40227379,0,,,,,,,,
17706060.61,16850.94423,490.2642503,44.39148324,0,,,,,,,,
17957575.76,16850.94423,490.2437886,44.38069501,0,,,,,,,,
18209090.91,16850.94423,490.2232558,44.36990908,0,,,,,,,,
18460606.06,16850.94423,490.2026522,44.35912546,0,,,,,,,,
18712121.21,16850.94423,490.181978,44.34834414,0,,,,,,,,
18963636.36,16850.94423,490.1612336,44.33756511,0,,,,,,,,
19215151.52,16850.94423,490.1404191,44.32678836,0,,,,,,,,
19466666.67,16850.94423,490.1195348,44.31601389,0,,,,,,,,
19718181.82,16850.94423,490.0985811,44.30524169,0,,,,,,,,
19969696.97,16850.94423,490.0775581,44.29447176,0,,,,,,,,
20221212.12,16850.94423,490.0564661,44.28370408,0,,,,,,,,
20472727.27,16850.94423,490.0353055,44.27293866,0,,,,,,,,
20724242.42,16850.94423,490.0140764,44.26217549,0,,,,,,,,
20975757.58,16850.94423,489.9927791,44.25141455,0,,,,,,,,
21227272.73,16850.94423,489.9714139,44.24065585,0,,,,,,,,
21478787.88,16850.94423,489.9499809,44.22989938,0,,,,,,,,
21730303.03,16850.94423,489.9284806,44.21914513,0,,,,,,,,
21981818.18,16850.94423,489.9069131,44.20839309,0,,,,,,,,
22233333.33,16850.94423,489.8852786,44.19764327,0,,,,,,,,
22484848.48,16850.94423,489.8635775,44.18689564,0,,,,,,,,
22736363.64,16850.94423,489.8418099,44.17615021,0,,,,,,,,
22987878.79,16850.94423,489.8199762,44.16540698,0,,,,,,,,
23239393.94,16850.94423,489.7980765,44.15466593,0,,,,,,,,
23490909.09,16850.94423,489.7761111,44.14392706,0,,,,,,,,
23742424.24,16850.94423,489.7540802,44.13319036,0,,,,,,,,
23993939.39,16850.94423,489.7319841,44.12245582,0,,,,,,,,
24245454.55,16850.94423,489.709823,44.11172345,0,,,,,,,,
24496969.7,16850.94423,489.6875972,44.10099324,0,,,,,,,,
24748484.85,16850.94423,489.6653069,44.09026517,0,,,,,,,,
25000000,16850.94423,489.6429523,44.07953925,0,,,,,,,,
100000,17499.90497,372.7591556,50.23895891,0.245355621,,,,,,,,
351515.1515,17499.90497,412.1621642,48.04034508,0.179983077,,,,,,,,
603030.303,17499.90497,432.1752782,47.33213169,0.143949131,,,,,,,,
854545.4545,17499.90497,446.3109408,46.96459656,0.117000509,,,,,,,,
1106060.606,17499.90497,457.4560519,46.74273738,0.094700767,,,,,,,,
1357575.758,17499.90497,466.7566801,46.59914702,0.075264838,,,,,,,,
1609090.909,17499.90497,474.7933665,46.50318233,0.057779392,,,,,,,,
1860606.061,17499.90497,481.9037666,46.43858453,0.041708664,,,,,,,,
2112121.212,17499.90497,488.3028405,46.39581107,0.026708853,,,,,,,,
2363636.364,17499.90497,494.1364938,46.36884607,0.01254475,,,,,,,,
2615151.515,17499.90497,499.1345797,46.35366516,0,,,,,,,,
2866666.667,17499.90497,499.122592,46.34276187,0,,,,,,,,
3118181.818,17499.90497,499.1104998,46.33186159,0,,,,,,,,
3369696.97,17499.90497,499.0983037,46.32096432,0,,,,,,,,
3621212.121,17499.90497,499.0860042,46.31007005,0,,,,,,,,
3872727.273,17499.90497,499.0736017,46.29917877,0,,,,,,,,
4124242.424,17499.90497,499.0610968,46.28829048,0,,,,,,,,
4375757.576,17499.90497,499.0484899,46.27740515,0,,,,,,,,
4627272.727,17499.90497,499.0357815,46.26652279,0,,,,,,,,
4878787.879,17499.90497,499.022972,46.25564337,0,,,,,,,,
5130303.03,17499.90497,499.010062,46.2447669,0,,,,,,,,
5381818.182,17499.90497,498.9970519,46.23389337,0,,,,,,,,
5633333.333,17499.90497,498.9839422,46.22302276,0,,,,,,,,
5884848.485,17499.90497,498.9707333,46.21215506,0,,,,,,,,
6136363.636,17499.90497,498.9574257,46.20129027,0,,,,,,,,
6387878.788,17499.90497,498.9440198,46.19042838,0,,,,,,,,
6639393.939,17499.90497,498.9305161,46.17956938,0,,,,,,,,
6890909.091,17499.90497,498.9169151,46.16871325,0,,,,,,,,
7142424.242,17499.90497,498.9032171,46.15786,0,,,,,,,,
7393939.394,17499.90497,498.8894226,46.1470096,0,,,,,,,,
7645454.545,17499.90497,498.875532,46.13616206,0,,,,,,,,
7896969.697,17499.90497,498.8615459,46.12531736,0,,,,,,,,
8148484.848,17499.90497,498.8474645,46.1144755,0,,,,,,,,
8400000,17499.90497,498.8332884,46.10363646,0,,,,,,,,
8651515.152,17499.90497,498.8190179,46.09280024,0,,,,,,,,
8903030.303,17499.90497,498.8046535,46.08196683,0,,,,,,,,
9154545.455,17499.90497,498.7901956,46.07113622,0,,,,,,,,
9406060.606,17499.90497,498.7756446,46.06030839,0,,,,,,,,
9657575.758,17499.90497,498.761001,46.04948336,0,,,,,,,,
9909090.909,17499.90497,498.746265,46.03866109,0,,,,,,,,
10160606.06,17499.90497,498.7314372,46.02784159,0,,,,,,,,
10412121.21,17499.90497,498.716518,46.01702485,0,,,,,,,,
10663636.36,17499.90497,498.7015076,46.00621086,0,,,,,,,,
10915151.52,17499.90497,498.6864066,45.99539961,0,,,,,,,,
11166666.67,17499.90497,498.6712153,45.98459109,0,,,,,,,,
11418181.82,17499.90497,498.6559342,45.97378529,0,,,,,,,,
11669696.97,17499.90497,498.6405635,45.96298221,0,,,,,,,,
11921212.12,17499.90497,498.6251037,45.95218184,0,,,,,,,,
12172727.27,17499.90497,498.6095552,45.94138417,0,,,,,,,,
12424242.42,17499.90497,498.5939184,45.93058919,0,,,,,,,,
12675757.58,17499.90497,498.5781936,45.91979689,0,,,,,,,,
12927272.73,17499.90497,498.5623812,45.90900727,0,,,,,,,,
13178787.88,17499.90497,498.5464816,45.89822032,0,,,,,,,,
13430303.03,17499.90497,498.5304951,45.88743602,0,,,,,,,,
13681818.18,17499.90497,498.5144222,45.87665438,0,,,,,,,,
13933333.33,17499.90497,498.4982631,45.86587538,0,,,,,,,,
14184848.48,17499.90497,498.4820183,45.85509901,0,,,,,,,,
14436363.64,17499.90497,498.4656881,45.84432528,0,,,,,,,,
14687878.79,17499.90497,498.4492728,45.83355416,0,,,,,,,,
14939393.94,17499.90497,498.4327729,45.82278566,0,,,,,,,,
15190909.09,17499.90497,498.4161886,45.81201976,0,,,,,,,,
15442424.24,17499.90497,498.3995204,45.80125646,0,,,,,,,,
15693939.39,17499.90497,498.3827685,45.79049574,0,,,,,,,,
15945454.55,17499.90497,498.3659334,45.77973761,0,,,,,,,,
16196969.7,17499.90497,498.3490153,45.76898206,0,,,,,,,,
16448484.85,17499.90497,498.3320146,45.75822907,0,,,,,,,,
16700000,17499.90497,498.3149317,45.74747864,0,,,,,,,,
16951515.15,17499.90497,498.2977668,45.73673076,0,,,,,,,,
17203030.3,17499.90497,498.2805204,45.72598543,0,,,,,,,,
17454545.45,17499.90497,498.2631927,45.71524263,0,,,,,,,,
17706060.61,17499.90497,498.2457841,45.70450236,0,,,,,,,,
17957575.76,17499.90497,498.2282949,45.69376462,0,,,,,,,,
18209090.91,17499.90497,498.2107254,45.68302939,0,,,,,,,,
18460606.06,17499.90497,498.193076,45.67229667,0,,,,,,,,
18712121.21,17499.90497,498.1753469,45.66156645,0,,,,,,,,
18963636.36,17499.90497,498.1575386,45.65083872,0,,,,,,,,
19215151.52,17499.90497,498.1396513,45.64011348,0,,,,,,,,
19466666.67,17499.90497,498.1216853,45.62939071,0,,,,,,,,
19718181.82,17499.90497,498.1036409,45.61867042,0,,,,,,,,
19969696.97,17499.90497,498.0855185,45.6079526,0,,,,,,,,
20221212.12,17499.90497,498.0673184,45.59723723,0,,,,,,,,
20472727.27,17499.90497,498.0490408,45.58652431,0,,,,,,,,
20724242.42,17499.90497,498.0306862,45.57581384,0,,,,,,,,
20975757.58,17499.90497,498.0122547,45.5651058,0,,,,,,,,
21227272.73,17499.90497,497.9937467,45.55440019,0,,,,,,,,
21478787.88,17499.90497,497.9751625,45.54369701,0,,,,,,,,
21730303.03,17499.90497,497.9565024,45.53299624,0,,,,,,,,
21981818.18,17499.90497,497.9377666,45.52229788,0,,,,,,,,
22233333.33,17499.90497,497.9189556,45.51160192,0,,,,,,,,
22484848.48,17499.90497,497.9000695,45.50090836,0,,,,,,,,
22736363.64,17499.90497,497.8811087,45.49021719,0,,,,,,,,
22987878.79,17499.90497,497.8620734,45.4795284,0,,,,,,,,
23239393.94,17499.90497,497.8429639,45.46884199,0,,,,,,,,
23490909.09,17499.90497,497.8237806,45.45815795,0,,,,,,,,
23742424.24,17499.90497,497.8045237,45.44747626,0,,,,,,,,
23993939.39,17499.90497,497.7851935,45.43679694,0,,,,,,,,
24245454.55,17499.90497,497.7657903,45.42611996,0,,,,,,,,
24496969.7,17499.90497,497.7463143,45.41544532,0,,,,,,,,
24748484.85,17499.90497,497.7267658,45.40477302,0,,,,,,,,
25000000,17499.90497,497.7071452,45.39410305,0,,,,,,,,
100000,18148.86571,372.7591556,51.97993925,0.261313009,,,,,,,,
351515.1515,18148.86571,412.1621642,49.61488513,0.196759415,,,,,,,,
603030.303,18148.86571,432.1752782,48.83375273,0.161225206,,,,,,,,
854545.4545,18148.86571,446.3109408,48.41865466,0.134675774,,,,,,,,
1106060.606,18148.86571,457.4560519,48.16136823,0.112723533,,,,,,,,
1357575.758,18148.86571,466.7566801,47.98950945,0.093603373,,,,,,,,
1609090.909,18148.86571,474.7933665,47.87001044,0.076412315,,,,,,,,
1860606.061,18148.86571,481.9037666,47.78524567,0.060620744,,,,,,,,
2112121.212,18148.86571,488.3028405,47.72482513,0.045888858,,,,,,,,
2363636.364,18148.86571,494.1364938,47.68217078,0.031984222,,,,,,,,
2615151.515,18148.86571,499.5086257,47.65288939,0.018739967,,,,,,,,
2866666.667,18148.86571,504.4960344,47.63392241,0.006031659,,,,,,,,
3118181.818,18148.86571,506.8022704,47.62215679,0,,,,,,,,
3369696.97,18148.86571,506.7940582,47.61128581,0,,,,,,,,
3621212.121,18148.86571,506.7857271,47.60041812,0,,,,,,,,
3872727.273,18148.86571,506.7772777,47.5895537,0,,,,,,,,
4124242.424,18148.86571,506.7687106,47.57869255,0,,,,,,,,
4375757.576,18148.86571,506.7600264,47.56783465,0,,,,,,,,
4627272.727,18148.86571,506.7512256,47.55697999,0,,,,,,,,
4878787.879,18148.86571,506.7423089,47.54612856,0,,,,,,,,
5130303.03,18148.86571,506.7332768,47.53528036,0,,,,,,,,
5381818.182,18148.86571,506.7241299,47.52443536,0,,,,,,,,
5633333.333,18148.86571,506.7148688,47.51359356,0,,,,,,,,
5884848.485,18148.86571,506.7054939,47.50275495,0,,,,,,,,
6136363.636,18148.86571,506.696006,47.49191952,0,,,,,,,,
6387878.788,18148.86571,506.6864055,47.48108726,0,,,,,,,,
6639393.939,18148.86571,506.6766929,47.47025816,0,,,,,,,,
6890909.091,18148.86571,506.6668688,47.45943221,0,,,,,,,,
7142424.242,18148.86571,506.6569339,47.44860939,0,,,,,,,,
7393939.394,18148.86571,506.6468885,47.4377897,0,,,,,,,,
7645454.545,18148.86571,506.6367332,47.42697313,0,,,,,,,,
7896969.697,18148.86571,506.6264685,47.41615967,0,,,,,,,,
8148484.848,18148.86571,506.6160951,47.4053493,0,,,,,,,,
8400000,18148.86571,506.6056133,47.39454202,0,,,,,,,,
8651515.152,18148.86571,506.5950237,47.38373782,0,,,,,,,,
8903030.303,18148.86571,506.5843268,47.37293668,0,,,,,,,,
9154545.455,18148.86571,506.5735231,47.36213861,0,,,,,,,,
9406060.606,18148.86571,506.5626132,47.35134358,0,,,,,,,,
9657575.758,18148.86571,506.5515975,47.34055159,0,,,,,,,,
9909090.909,18148.86571,506.5404764,47.32976263,0,,,,,,,,
10160606.06,18148.86571,506.5292506,47.3189767,0,,,,,,,,
10412121.21,18148.86571,506.5179205,47.30819377,0,,,,,,,,
10663636.36,18148.86571,506.5064866,47.29741384,0,,,,,,,,
10915151.52,18148.86571,506.4949493,47.2866369,0,,,,,,,,
11166666.67,18148.86571,506.4833091,47.27586294,0,,,,,,,,
11418181.82,18148.86571,506.4715665,47.26509196,0,,,,,,,,
11669696.97,18148.86571,506.459722,47.25432394,0,,,,,,,,
11921212.12,18148.86571,506.447776,47.24355887,0,,,,,,,,
12172727.27,18148.86571,506.4357291,47.23279675,0,,,,,,,,
12424242.42,18148.86571,506.4235816,47.22203757,0,,,,,,,,
12675757.58,18148.86571,506.411334,47.21128131,0,,,,,,,,
12927272.73,18148.86571,506.3989867,47.20052796,0,,,,,,,,
13178787.88,18148.86571,506.3865403,47.18977753,0,,,,,,,,
13430303.03,18148.86571,506.3739952,47.17903,0,,,,,,,,
13681818.18,18148.86571,506.3613517,47.16828535,0,,,,,,,,
13933333.33,18148.86571,506.3486104,47.15754359,0,,,,,,,,
14184848.48,18148.86571,506.3357717,47.14680471,0,,,,,,,,
14436363.64,18148.86571,506.3228359,47.13606868,0,,,,,,,,
14687878.79,18148.86571,506.3098036,47.12533551,0,,,,,,,,
14939393.94,18148.86571,506.2966752,47.11460519,0,,,,,,,,
15190909.09,18148.86571,506.2834511,47.10387771,0,,,,,,,,
